,course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year
1872,873386,Guitar Lessons: The Essential Beginner & Intermediate Course,False,0,2566,39,23,All Levels,2.0,Musical Instruments,2016
1873,933818,Instant Harmonica - play the groovy Irish Washerwoman now!,True,40,55,8,13,Beginner Level,1.0,Musical Instruments,2017
1874,624118,Music Fundamentals: Learn Beatmaking with Pen Tapping,True,200,537,2,22,All Levels,2.0,Musical Instruments,2015
1875,149716,"Learn to Play Fernando Sor's 'Study in B minor"",https://www.udemy.com/study-in-b-minor/,true,115,1403,5,9,Intermediate Level,43 mins,2014-01-27T20:58:16Z
398746,Piano: The Chord Based System - Learn To Play As The Pros Do""",True,115,595,20,33,All Levels,2.0,Musical Instruments,2015
1876,585946,Beginner Guitar Lessons by Paul Gronow,True,50,659,4,46,All Levels,3.5,Musical Instruments,2016
1877,876396,Guitar Fretboard Secrets,True,55,186,13,35,Intermediate Level,2.0,Musical Instruments,2016
1878,263818,Learn to Play French Horn: Beginner to Pro Made the Easy Way,True,50,460,27,131,Beginner Level,8.0,Musical Instruments,2014
1879,759972,150 Rock Guitar Licks You MUST Know,True,45,252,14,21,All Levels,4.5,Musical Instruments,2016
1880,893056,Didgeridoo - from zero to HERO! Part One - beginning,True,35,87,11,38,Beginner Level,3.0,Musical Instruments,2016
1881,326428,Learn Piano Scales: Play any song in any key! Like Pro's do,True,50,1720,9,26,Beginner Level,2.5,Musical Instruments,2014
1882,769518,Instant Harmonica - play the groovy Valens La Bamba now!,True,20,390,4,10,Beginner Level,0.7333333333333333,Musical Instruments,2016
1883,806638,Blues Master - Beginner's Techniques Piano Course,False,0,2618,41,16,All Levels,1.5,Musical Instruments,2016
1884,467408,"How to play Djembe, Drums & Rhythm. Level 2",True,40,390,14,36,Intermediate Level,2.0,Musical Instruments,2015
1885,567558,Instant Harmonica - play Amazing Grace with grace and ease!,True,40,496,6,14,Beginner Level,1.0,Musical Instruments,2015
1886,854696,Instant Harmonica - play Amazing Grace + Ode to Joy now!,True,40,341,7,23,All Levels,1.5,Musical Instruments,2016
1887,1182624,Play Thousands of Songs On The Guitar | Cheater Chords,True,100,97,5,12,Beginner Level,1.0,Musical Instruments,2017
1888,27681,Piano Improvisation from Day One,True,20,1249,37,21,All Levels,3.0,Musical Instruments,2013
1889,412970,Classical Guitar Essentials - The Basics Part 1,True,65,861,19,52,Beginner Level,4.5,Musical Instruments,2016
1890,344234,Learn Piano #7- Learn Chromatic Chords & Chromatic Scale Run,True,60,973,8,74,All Levels,2.0,Musical Instruments,2016
1891,692812,Play all major scales by ear - no notation required!,True,40,868,8,62,Beginner Level,3.5,Musical Instruments,2015
1892,933666,How to play in a local Irish music session with confidence,True,40,193,5,8,All Levels,1.0,Musical Instruments,2016
1893,645202,The Total Beginner's Guitar Course,False,0,9193,357,17,Beginner Level,1.5,Musical Instruments,2016
1894,65033,Virtual Piano Lessons - A New Way To Learn Piano,True,50,5830,29,12,All Levels,1.0,Musical Instruments,2013
1895,550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),True,20,1224,19,20,Beginner Level,1.0,Musical Instruments,2015
1896,19421,Free Beginner Electric Guitar Lessons,False,0,101154,1042,95,Beginner Level,4.5,Musical Instruments,2012
1897,897162,101 Awesome Rockabilly Guitar Licks,True,40,407,64,33,Intermediate Level,2.5,Musical Instruments,2016
1898,955914,A beginner`s guide to fingerpicking and strumming guitar',False,0,3481,29,20,Beginner Level,2.0,Musical Instruments,2016
1899,1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",True,40,124,8,14,Beginner Level,1.0,Musical Instruments,2017
1900,551170,Your First Course on Piano,True,70,2002,34,33,Beginner Level,4.0,Musical Instruments,2015
1901,198690,Acoustic Guitar Basics,False,0,14495,224,21,Beginner Level,2.0,Musical Instruments,2014
1902,657518,Cracking the Violin Code!,True,120,746,82,40,All Levels,5.5,Musical Instruments,2015
1903,708696,Instant Bodhran - part one; learn the basics of drumming now,True,30,920,31,9,Beginner Level,1.0,Musical Instruments,2016
1904,1007396,"Play The Piano By Ear | Master Class, Learn By Doing",True,175,362,38,27,All Levels,2.5,Musical Instruments,2016
1905,505126,Discover Classical Guitar Level 2   ,True,75,927,35,123,Intermediate Level,11.5,Musical Instruments,2015
1906,574428,Fingerpicking Classics - Great songs played fingerstyle!,True,20,953,11,13,All Levels,2.0,Musical Instruments,2015
1907,602450,6 Must Know Tricks to Successful Solos,True,35,469,38,30,All Levels,4.0,Musical Instruments,2015
1908,895244,CAGED System for Guitar (Guitar Lessons from Lutz Academy),True,50,450,15,7,All Levels,1.5,Musical Instruments,2016
1909,342398,Learn the Violin - No Music Experience Necessary!,True,120,600,27,30,Beginner Level,3.0,Musical Instruments,2015
1910,552700,Your Second Course on Piano: Two Handed Playing,True,70,1018,12,22,Beginner Level,5.0,Musical Instruments,2015
1911,175278,How to Design Your Own Guitar,True,50,181,34,32,All Levels,5.0,Musical Instruments,2014
1912,101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,False,0,8240,31,6,Intermediate Level,1.5,Musical Instruments,2013
1913,365292,Play Sonny Terry style on Harmonica and dazzle your friends!,True,200,582,49,51,All Levels,5.5,Musical Instruments,2014
1914,42251,Blues and Advanced Guitar Lessons,True,85,1235,46,131,All Levels,7.5,Musical Instruments,2013
1915,446478,Learn basics of South Indian Carnatic Flute Step by Step ,True,150,380,113,49,Beginner Level,4.0,Musical Instruments,2015
1916,132570,Basic Piano Hymn Playing,True,20,1842,21,28,Beginner Level,1.5,Musical Instruments,2013
1917,288942,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,True,35,3137,18,68,All Levels,1.5,Musical Instruments,2014
1918,1105794,Piano Music Theory (Back To Basics) by JFilt,False,0,4967,308,12,Beginner Level,0.5,Musical Instruments,2017
1919,515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,True,50,2154,40,16,Beginner Level,1.0,Musical Instruments,2015
1920,956102,Guitar Lessons for complete beginners - super simple and fun,True,20,936,9,12,Beginner Level,0.6666666666666666,Musical Instruments,2016
1921,902476,CAGED Pentatonic System for Guitar - Level 3,True,45,1224,17,32,All Levels,1.5,Musical Instruments,2016
1922,1051856,Classical Guitar Essentials - The Basics Part 2,True,95,1030,1,44,Intermediate Level,4.5,Musical Instruments,2017
1923,583752,Introduction to Piano - By PGN Piano!,False,0,14922,772,8,Beginner Level,0.6666666666666666,Musical Instruments,2015
1924,521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,True,50,2788,52,41,Beginner Level,1.5,Musical Instruments,2015
1925,749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,True,20,2686,10,32,Beginner Level,6.0,Musical Instruments,2016
1926,1010274,Drumming Accelerator: How To Get The Best Start Possible,True,200,1594,4,34,Beginner Level,1.5,Musical Instruments,2017
1927,998100,Play Piano 4: Improvise on popular song Yesterday chords,True,50,1018,4,63,All Levels,1.5,Musical Instruments,2016
1928,1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,True,50,1194,9,29,Beginner Level,2.0,Musical Instruments,2017
1929,1266892,Getting Started with the Guitar in 5 Days,False,0,270,1,24,Beginner Level,1.5,Musical Instruments,2017
1930,762374,Guitar Lessons - String Bending And Vibrato Essentials,False,0,3325,28,5,All Levels,1.0,Musical Instruments,2016
1931,743634,Piano With Willie: Blues n' Boogie Vol. 1,True,40,172,26,15,Intermediate Level,2.5,Musical Instruments,2016
1932,663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,True,70,834,3,35,All Levels,1.0,Musical Instruments,2015
1933,475914,Chugging - it don't mean a thing if it ain't got that swing!,True,200,382,21,25,All Levels,2.5,Musical Instruments,2015
1934,831294,Make Your Own Ukulele,True,85,452,5,23,All Levels,4.5,Musical Instruments,2016
1935,364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",False,0,5543,107,29,All Levels,4.0,Musical Instruments,2015
1936,1105904,Learn How To Play 25 Classic Hip Hop Songs,True,25,153,9,27,All Levels,2.5,Musical Instruments,2017
1937,242382,Learn Beethoven's Fur Elise on Piano,True,20,1582,11,6,All Levels,0.4833333333333333,Musical Instruments,2014
1938,783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,True,20,560,8,9,Beginner Level,1.0,Musical Instruments,2016
1939,773016,Piano With Willie Building Technique with Scales Vol. 1,True,40,111,15,12,All Levels,1.5,Musical Instruments,2016
1940,672894,Christmas Piano Songs For The Very Beginner Vol. I,True,40,1060,3,15,Beginner Level,1.5,Musical Instruments,2015
1941,1132694,Introduction to Gypsy Jazz Guitar,True,95,452,10,18,All Levels,2.5,Musical Instruments,2017
1942,311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",True,45,2346,11,14,All Levels,0.65,Musical Instruments,2014
1943,1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,True,100,103,2,11,All Levels,1.0,Musical Instruments,2017
1944,1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,True,50,833,6,70,Expert Level,1.5,Musical Instruments,2016
1945,782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,True,50,2358,3,26,Beginner Level,1.0,Musical Instruments,2016
1946,777650,Drumming for Beginners - Simple Way To Learn How To Drum,True,20,1814,28,22,Beginner Level,2.0,Musical Instruments,2016
1947,138228,Get great playing HARMONICA - a fun new leisure time hobby !,True,35,2543,44,17,All Levels,2.0,Musical Instruments,2014
1948,1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,False,0,3042,40,13,All Levels,0.5666666666666667,Musical Instruments,2016
1949,996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,True,50,809,5,57,All Levels,1.5,Musical Instruments,2016
1950,1191750,"Jazz Guitar Tips, Tricks and Licks",False,0,9351,331,21,Intermediate Level,2.0,Musical Instruments,2017
1951,793234,Piano From Zero To Pro - Beginner Essentials To The Piano,True,70,811,129,52,Beginner Level,3.5,Musical Instruments,2016
1952,372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",True,120,1424,71,16,Beginner Level,1.5,Musical Instruments,2014
1953,665278,Walking Bass - Quick Start Guide,True,50,193,20,31,All Levels,1.0,Musical Instruments,2015
1954,1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),True,45,65,18,56,Beginner Level,10.0,Musical Instruments,2017
1955,1002272,Blues Bass - Quick Start Guide,True,50,59,8,29,All Levels,1.5,Musical Instruments,2016
1956,213532,How to speak Pianish (beginner level),True,30,545,5,10,Beginner Level,1.0,Musical Instruments,2014
1957,64585,Gospel Piano Essentials,True,30,668,39,46,Intermediate Level,11.5,Musical Instruments,2013
1958,1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,True,40,100,15,14,All Levels,1.5,Musical Instruments,2016
1959,315576,Guitar Crash Course (No Experience Necessary),False,0,5769,78,29,Beginner Level,1.0,Musical Instruments,2015
1960,812914,Beginner Guitar Lessons - Your Complete Foundation Course,True,60,293,30,162,Beginner Level,18.5,Musical Instruments,2016
1961,660690,Piano Building Blocks: Learn the 24 Most Common Chords,True,50,492,10,17,Beginner Level,1.5,Musical Instruments,2016
1962,347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,True,50,500,39,74,Beginner Level,5.0,Musical Instruments,2015
1963,638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,True,150,346,26,59,All Levels,4.5,Musical Instruments,2015
1964,519694,"Discover the fun of Spoon playing, a beginners course",True,65,353,13,25,All Levels,1.0,Musical Instruments,2015
1965,647336,Country Guitar Fundamentals,True,50,1174,39,23,Intermediate Level,1.5,Musical Instruments,2016
1966,464844,Discover Classical Guitar Level 1,True,25,1513,38,19,Beginner Level,1.5,Musical Instruments,2015
1967,824044,PI-101 Top 10 Classical Piano Pieces for Beginners,False,0,6292,183,38,Beginner Level,1.0,Musical Instruments,2016
1968,409818,Get started playing blues harmonica,False,0,6853,398,23,Beginner Level,0.6166666666666667,Musical Instruments,2015
1969,755198,Rockabilly Guitar For Beginners,True,40,475,125,36,Beginner Level,2.0,Musical Instruments,2016
1970,552650,Beginner Piano,True,20,776,79,89,Beginner Level,4.0,Musical Instruments,2015
1971,710420,Step by Step Tabla Course- Indian Drums,True,20,1337,17,21,Beginner Level,1.0,Musical Instruments,2016
1972,1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,True,50,701,4,62,All Levels,1.5,Musical Instruments,2016
1973,384928,101 Blues riffs - learn how the harmonica superstars do it,True,200,1350,65,55,Intermediate Level,6.5,Musical Instruments,2015
1974,392958,Learn To Play The Drums,True,25,1141,88,74,All Levels,8.5,Musical Instruments,2015
1975,515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,True,55,1203,26,10,Beginner Level,1.0,Musical Instruments,2015
1976,555340,Play Piano in 30 Days! - Start Playing NOW!,False,0,5188,410,58,Beginner Level,3.0,Musical Instruments,2015
1977,603902,Curso de Didgeridoo nivel principiante,True,50,0,0,31,Beginner Level,1.0,Musical Instruments,2016
1978,217978,ブルースギター入門,False,0,462,6,23,All Levels,3.5,Musical Instruments,2014
1979,238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,True,200,75499,7676,362,All Levels,30.0,Musical Instruments,2014
1980,456284,The Professional Guitar Masterclass,True,200,21701,1340,136,All Levels,9.5,Musical Instruments,2015
1981,1029440,Modern Rock Guitar Techniques,True,50,3157,375,32,Intermediate Level,3.0,Musical Instruments,2016
1982,42271,Complete Guitar System - Beginner to Advanced,True,145,32935,2713,310,All Levels,34.0,Musical Instruments,2013
1983,484670,Guitar Super System Level 1,True,50,10869,2257,104,Intermediate Level,5.0,Musical Instruments,2015
1984,967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,True,200,5316,159,291,All Levels,31.0,Musical Instruments,2016
1985,681692,Guitar Super System Level 2,True,50,4192,128,34,Expert Level,1.5,Musical Instruments,2015
1986,200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",True,200,8857,718,131,All Levels,15.5,Musical Instruments,2014
1987,953152,The Complete Piano & Music Theory Beginners Course,True,50,10435,665,23,All Levels,1.5,Musical Instruments,2016
1988,1132342,Ultimate Beginner Guitar Masterclass,True,200,8113,79,124,Beginner Level,11.5,Musical Instruments,2017
1989,194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,True,200,7178,260,144,All Levels,8.5,Musical Instruments,2014
1990,1119092,"Learn guitar the Right way! Complete 'KickStarter course""",True,150,2102,33,99,Beginner Level,9.0,Musical Instruments,2017
1991,902474,CAGED Pentatonic System for Guitar - Level 1,True,45,1329,52,35,All Levels,1.5,Musical Instruments,2016
1992,920194,CAGED Pentatonic System for Guitar - Level 2,True,45,1220,13,26,All Levels,1.5,Musical Instruments,2016
1993,666322,Learn to Play Piano From a Concert Pianist - For Beginners,True,200,3206,18,17,Beginner Level,1.0,Musical Instruments,2015
1994,1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,True,75,482,1,47,Intermediate Level,1.5,Musical Instruments,2017
1995,647338,How To Make Money With A Cover Band,True,50,2498,12,25,All Levels,3.5,Musical Instruments,2017
1996,1194244,How To Play Guitar - For Absolute Beginners,True,35,478,3,18,Beginner Level,1.0,Musical Instruments,2017
1997,658816,Learn How to Improvise on Guitar in 30 Days,True,200,1788,89,33,Beginner Level,6.0,Musical Instruments,2016
1998,1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,True,50,1249,6,69,All Levels,1.5,Musical Instruments,2016
1999,353224,The Best Beginner Guitar Course Ever,True,50,1976,252,16,Beginner Level,1.0,Musical Instruments,2014
2000,938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,True,100,567,37,24,All Levels,1.5,Musical Instruments,2016
2001,907966,Guitar: Learn 10 CCR Guitar Chord Progressions,True,50,2045,8,24,Beginner Level,2.0,Musical Instruments,2016
2002,997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",True,50,1204,8,56,All Levels,1.5,Musical Instruments,2016
2003,993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,True,60,1227,2,26,All Levels,0.6333333333333333,Musical Instruments,2016
2004,41884,Getting Started with Playing Guitar,False,0,47652,1141,26,Beginner Level,4.0,Musical Instruments,2013
2005,888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,True,40,1638,3,17,Beginner Level,1.5,Musical Instruments,2016
2006,1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,True,60,568,8,65,Beginner Level,5.0,Musical Instruments,2017
2007,476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,True,55,3013,15,28,Beginner Level,1.5,Musical Instruments,2015
2008,476988,Guitar - Blues Guitar for Beginners,True,45,2795,26,25,Beginner Level,1.0,Musical Instruments,2015
